#{"t_start": 1779524107.8075707, "env_id": "None"}
r,l,t
-31.897768,8,598.160662
-29.294175,8,598.178673
-16.821822,8,598.202671
-41.573589,8,598.21723
-46.357676,8,598.235389
-12.653814,8,598.254041
0.906263,8,598.267773
-94.018162,8,598.290418
-229.530662,8,598.304948
-51.823462,8,598.322948
-66.362711,8,598.341485
-69.056501,8,598.355135
-48.197904,8,598.373753
-168.02248,8,598.387442
-80.314182,8,598.410018
-1.717928,8,598.435889
-41.674683,8,598.44787
7.109279,8,598.464785
-42.650745,8,598.481438
-35.850594,8,598.508089
-43.863904,8,598.531391
-15.89625,8,598.545938
-10.145172,8,598.568219
-50.463832,8,598.590364
-18.628328,8,598.620429
-109.036433,8,598.641431
-71.223994,8,598.660723
-39.367863,8,598.692805
-152.098398,8,598.709062
-62.824565,8,598.737425
-30.790244,8,598.758423
-69.152406,8,598.774019
-96.928449,8,598.794017
-50.472268,8,598.816917
-93.073875,8,598.844051
-43.990829,8,598.865725
-41.115447,8,598.882405
3.721227,8,598.903064
-55.184743,8,598.918775
-67.582046,8,598.948072
-25.879964,8,598.975073
-19.020718,8,598.991781
-69.63315,8,599.014845
-112.723519,8,599.031486
-67.596451,8,599.052104
-193.726395,8,599.079758
-23.807302,8,599.095699
-3.011494,8,599.116473
-121.13796,8,599.133867
-138.850786,8,599.155049
-50.143924,8,599.179702
-1.3571,8,599.195069
-102.704803,8,599.220778
-42.875323,8,599.236461
-16.887138,8,599.257173
-44.846363,8,599.276731
-4.045157,8,599.296029
-121.028884,8,599.316777
-4.050061,8,599.3324
4.007934,8,599.35203
-76.603955,8,599.369538
6.875951,8,599.382797
-61.715539,8,599.407636
-6.052015,8,599.422657
-18.275374,8,599.440403
2.435758,8,599.464863
-70.736441,8,599.480865
-38.912358,8,599.503865
-2.089286,8,599.518869
-84.936074,8,599.538489
2.063056,8,599.558157
-5.369624,8,599.572732
-19.036839,8,599.592955
-2.997574,8,599.617739
-54.222144,8,599.636836
-51.776259,8,599.654055
-21.502531,8,599.669441
-144.378952,8,599.694952
-30.967041,8,599.709985
-3.132212,8,599.735437
-17.458764,8,599.755076
-120.946705,8,599.770727
-2.12729,8,599.795553
-2.726621,8,599.80855
-48.629746,8,599.828374
-16.698619,8,599.852373
-92.536477,8,599.86656
-23.608503,8,599.886368
-2.276652,8,599.898959
-4.332094,8,599.921377
11.081723,8,599.947916
-6.899288,8,599.965918
-32.456123,8,599.985935
-21.452606,8,599.999934
-16.33505,8,600.018688
-9.172836,8,600.037365
3.853031,8,600.052022
-40.503688,8,600.075097
-7.545264,8,600.089456
0.043981,8,600.107167
-25.694891,8,600.127393
-77.996213,8,600.140397
-12.064069,8,600.16507
-135.918714,8,600.176073
-65.049628,8,600.197049
5.632123,8,600.216791
-22.563254,8,600.231393
-18.695736,8,600.251171
3.002167,8,600.266087
4.642443,8,600.284085
-56.844285,8,600.310133
-4.150453,8,600.323098
-29.584768,8,600.340264
-29.310807,8,600.354677
-0.007714,8,600.374068
-3.094392,8,600.398152
-28.002198,8,600.415458
-3.023273,8,600.435533
-29.629507,8,600.450062
7.923751,8,600.470747
-34.600036,8,600.490397
-45.225173,8,600.505398
-73.904483,8,600.527936
-139.624157,8,600.545544
3.03583,8,600.566755
-1.608948,8,600.585452
0.381087,8,600.60208
-42.517795,8,600.635347
-32.314768,8,600.65159
-103.670748,8,600.673843
-5.594648,8,600.69289
-62.011074,8,600.708907
-45.155607,8,600.730409
-16.871435,8,600.75002
-80.831911,8,600.769838
1.305969,8,600.790784
-8.206374,8,600.808144
-61.839438,8,600.824721
-0.9763,8,600.839726
-24.335675,8,600.864405
-169.269462,8,600.888637
-14.307455,8,600.903505
-48.050211,8,600.922718
-8.983624,8,600.93672
-43.611888,8,600.96072
-48.370995,8,600.981437
-41.114714,8,600.996436
-37.927982,8,601.01513
3.174585,8,601.03042
-56.194911,8,601.051091
-12.863019,8,601.074744
-10.500631,8,601.096102
-41.740098,8,601.120778
-72.184924,8,601.141424
0.082546,8,601.163754
-4.196888,8,601.188468
5.958613,8,601.20308
-14.258013,8,601.222754
-81.912568,8,601.237367
-82.697468,8,601.260909
-26.595785,8,601.285439
8.51665,8,601.299808
-1.47669,8,601.322329
-24.514726,8,601.338866
-141.98157,8,601.356863
9.176567,8,601.386946
6.633637,8,601.409196
1.930936,8,601.439865
-37.144325,8,601.46268
-25.890686,8,601.48768
3.982176,8,601.512791
-53.657604,8,601.526811
-111.022681,8,601.546801
-12.956416,8,601.561814
-21.692175,8,601.581401
-1.279703,8,601.600034
-34.883874,8,601.618723
-80.988452,8,601.641419
-27.307738,8,601.657145
4.362598,8,601.675722
-33.771434,8,601.695176
-22.197839,8,601.708172
5.564426,8,601.731459
7.74451,8,601.744684
-100.054558,8,601.765249
-200.166512,8,601.784391
-2.998157,8,601.799073
5.599433,8,601.816127
2.353607,8,601.837404
-12.262795,8,601.854139
-79.169856,8,601.877424
4.434015,8,601.892439
3.830148,8,601.909142
-3.64851,8,601.92272
-42.171574,8,601.944731
7.988986,8,601.960742
-151.834915,8,601.974769
-29.457825,8,601.991451
-16.412435,8,602.006067
-8.127739,8,602.024059
4.774066,8,602.048099
-27.614137,8,602.062844
-168.657134,8,602.087423
-133.404619,8,602.101134
-28.940544,8,602.123829
-30.326142,8,602.143883
-30.970789,8,602.166827
-105.062194,8,602.186462
-6.690865,8,602.199181
-157.570502,8,602.218826
-14.916459,8,602.237821
-26.834127,8,602.253134
-27.143919,8,602.274789
-52.239836,8,602.2916
-0.585559,8,602.314677
-79.841293,8,602.337538
-62.455664,8,602.352536
0.796023,8,602.371858
-45.497888,8,602.390378
-8.396197,8,602.408682
4.244685,8,602.428151
-24.608451,8,602.443163
-3.170118,8,602.46216
-22.85045,8,602.475161
-18.297517,8,602.497086
-79.387085,8,602.516085
-66.969234,8,602.526085
1.828571,8,602.551091
2.951944,8,602.563091
-0.20631,8,602.581607
-24.947073,8,602.606106
-147.092138,8,602.624775
-82.38189,8,602.650454
-68.084318,8,602.669718
-68.219352,8,602.697158
-149.220215,8,602.72381
-2.878233,8,602.739467
-4.43597,8,602.759833
4.940303,8,602.781376
-22.765834,8,602.803039
-103.60844,8,602.831794
-12.27155,8,602.847928
-90.836712,8,602.86778
-117.657534,8,602.882498
-80.495983,8,602.903091
5.821933,8,602.923758
-21.491992,8,602.94048
-98.101323,8,602.959268
1.070623,8,602.971965
-25.254466,8,602.989966
-115.414991,8,603.008963
-15.928982,8,603.022964
-84.228523,8,603.055564
-121.588505,8,603.073819
-6.765702,8,603.099135
-55.59016,8,603.120804
-13.551407,8,603.138459
-2.675925,8,603.164797
-110.735714,8,603.181477
4.288859,8,603.201473
-9.413016,8,603.220639
-30.127952,8,603.235458
-120.588055,8,603.261314
-53.22764,8,603.281496
3.464486,8,603.302437
-46.840087,8,603.326438
-5.021136,8,603.339381
-35.573503,8,603.359477
-163.518229,8,603.379123
-4.570981,8,603.398466
3.786679,8,603.418468
7.984533,8,603.433455
-11.738511,8,603.4562
-48.573474,8,603.474883
-12.746214,8,603.495283
-10.798256,8,603.514835
-14.584459,8,603.533831
-39.500862,8,603.562866
-0.197285,8,603.587451
7.109934,8,603.607172
2.068472,8,603.628493
-69.169788,8,603.643488
-12.954906,8,603.664831
-13.383105,8,603.682475
0.157517,8,603.715588
-9.793815,8,603.742872
-6.174142,8,603.759872
-245.798282,8,603.779497
-79.01376,8,603.800644
5.106376,8,603.823217
-100.676322,8,603.845408
-3.371147,8,603.861409
-97.876294,8,603.879643
1.483189,8,603.895249
5.748703,8,603.92087
-66.215239,8,603.946139
-18.338558,8,603.963144
-90.284266,8,603.984469
8.940991,8,604.000124
-104.121795,8,604.024799
-60.082126,8,604.046533
-69.577997,8,604.062549
-19.071155,8,604.086548
-1.157601,8,604.101147
-51.976267,8,604.121387
-90.296106,8,604.145518
-79.714927,8,604.160496
-1.206851,8,604.180501
-39.056427,8,604.195161
-81.053846,8,604.21482
-43.724153,8,604.235511
2.969247,8,604.255116
-160.757241,8,604.2738
-185.733788,8,604.289465
-113.393909,8,604.308467
-14.827487,8,604.332499
-4.966659,8,604.35201
3.31345,8,604.372159
-108.236636,8,604.386492
6.220863,8,604.406474
-13.52116,8,604.425855
-23.137437,8,604.441521
-90.78962,8,604.465866
10.276254,8,604.481522
3.238471,8,604.501192
-1.869153,8,604.520189
-29.201992,8,604.534189
-111.791753,8,604.553187
-10.163529,8,604.57019
-19.638408,8,604.592487
10.18496,8,604.611821
-87.576749,8,604.625819
-21.641568,8,604.646197
10.666016,8,604.660815
-80.6371,8,604.68447
8.052138,8,604.70517
-24.525877,8,604.724628
5.977535,8,604.74818
0.464396,8,604.780532
-2.028929,8,604.807848
8.228808,8,604.834631
-111.746344,8,604.848632
3.405279,8,604.8689
-32.767513,8,604.883522
-98.651114,8,604.900241
-27.364097,8,604.922788
-113.594551,8,604.93679
-83.283719,8,604.954789
7.115784,8,604.968338
0.322386,8,604.985598
-33.073565,8,605.005173
2.683745,8,605.017903
-150.659533,8,605.042538
-98.273172,8,605.056233
-74.5378,8,605.097132
-8.253844,8,605.113811
-2.849576,8,605.127829
2.273967,8,605.150216
-96.392319,8,605.164227
-124.446806,8,605.179445
-14.868162,8,605.193443
-48.87791,8,605.206762
-28.12694,8,605.225266
0.26173,8,605.238473
-2.207524,8,605.261821
-2.964383,8,605.283816
-19.402712,8,605.297118
-42.72094,8,605.314821
-80.05773,8,605.326817
-78.549311,8,605.344145
-62.782987,8,605.366815
-69.057649,8,605.380814
-17.353241,8,605.399167
5.48118,8,605.412828
5.475208,8,605.429473
-1.583362,8,605.444091
3.437417,8,605.455103
-26.830086,8,605.48281
-64.562703,8,605.495811
-125.239516,8,605.515299
0.264587,8,605.533503
6.17977,8,605.546196
-20.952921,8,605.564762
-52.960892,8,605.58078
-98.775608,8,605.598779
-11.214438,8,605.61726
-1.877429,8,605.630577
-0.77979,8,605.647208
-57.226487,8,605.659206
4.132314,8,605.681634
6.712864,8,605.711399
12.506886,8,605.736499
-68.929716,8,605.763787
-3.91208,8,605.783786
2.241766,8,605.811161
-88.613004,8,605.833168
10.250012,8,605.844978
1.603646,8,605.862956
-6.437421,8,605.875948
-33.589228,8,605.894112
-41.454395,8,605.917398
-32.277706,8,605.934402
-65.824162,8,605.957175
1.732255,8,605.972874
-56.231474,8,605.991315
-0.186279,8,606.00962
-59.033814,8,606.023835
-48.547758,8,606.049839
-21.987934,8,606.066838
-30.306014,8,606.088834
-15.292105,8,606.115081
-21.08877,8,606.1367
2.423468,8,606.165862
-17.164704,8,606.185519
-87.795521,8,606.21188
-93.57423,8,606.243549
-93.126073,8,606.268095
-65.624075,8,606.288526
4.93895,8,606.303447
-22.164884,8,606.324861
-2.923192,8,606.352097
-9.218844,8,606.378467
-36.344796,8,606.397145
-0.902795,8,606.412843
-61.167814,8,606.432521
-24.417512,8,606.451158
0.489707,8,606.463855
-7.78006,8,606.492556
-3.495934,8,606.508226
-1.353011,8,606.524904
-58.053085,8,606.544175
-32.661744,8,606.55918
-5.189448,8,606.576812
-49.73939,8,606.595814
9.308748,8,606.614506
-53.593074,8,606.633043
1.846188,8,606.647129
-7.067933,8,606.665526
-114.615087,8,606.678512
3.185522,8,606.695518
4.249245,8,606.721841
-17.879576,8,606.736539
-91.590982,8,606.754206
-21.322648,8,606.768859
4.432812,8,606.790497
6.258781,8,606.813176
-8.320695,8,606.838217
6.111566,8,606.877016
-86.192894,8,606.898346
-0.263947,8,606.923814
-46.898605,8,606.95
-50.88015,8,606.971924
-108.237171,8,607.000851
-63.846023,8,607.018009
-17.529363,8,607.040009
-52.187083,8,607.067009
3.808733,8,607.086012
-10.356621,8,607.107601
-74.995385,8,607.126827
-48.314332,8,607.150818
-86.439161,8,607.181564
-86.673104,8,607.197322
-111.54776,8,607.220975
6.570193,8,607.235346
-63.691747,8,607.260339
-23.64951,8,607.291712
-17.638371,8,607.315341
-71.435697,8,607.337666
-45.707304,8,607.354321
3.104578,8,607.380242
-73.203966,8,607.401521
-88.104409,8,607.416974
-69.37317,8,607.43698
-22.306031,8,607.451226
0.396027,8,607.476517
-12.564455,8,607.502869
-135.428976,8,607.517319
-32.672176,8,607.541035
-20.633735,8,607.555836
-75.181828,8,607.57339
-56.739763,8,607.606514
-174.113008,8,607.631789
-29.685191,8,607.655791
-7.106989,8,607.675153
-25.877189,8,607.701913
-88.068373,8,607.731762
-28.035446,8,607.749876
-113.444281,8,607.771134
2.762026,8,607.78518
8.888019,8,607.804184
-1.943762,8,607.834626
2.417573,8,607.849373
-5.2091,8,607.871988
-24.429174,8,607.887685
3.509425,8,607.908676
-21.60605,8,607.930675
3.250521,8,607.950671
-29.533122,8,607.970442
3.396749,8,607.989138
6.238847,8,608.009341
-37.403425,8,608.031603
-21.71438,8,608.057354
3.718443,8,608.087961
-25.106191,8,608.103959
-86.065239,8,608.124058
-88.247815,8,608.146652
-163.224125,8,608.162005
-8.180081,8,608.187061
-80.475455,8,608.202423
-5.998087,8,608.226017
-125.372427,8,608.250462
-18.203468,8,608.265834
-86.32674,8,608.286536
-18.46049,8,608.305259
-18.675907,8,608.32494
-69.122838,8,608.350541
-20.655409,8,608.364888
2.303748,8,608.38356
-29.608193,8,608.39674
-57.583811,8,608.417912
-8.242357,8,608.437249
8.316412,8,608.456245
-118.208769,8,608.48169
-2.814916,8,608.499347
-147.974285,8,608.523448
4.299037,8,608.546436
0.314712,8,608.57043
-86.725727,8,608.604831
-70.033289,8,608.622625
-88.681076,8,608.64835
-19.612963,8,608.676225
-3.892548,8,608.699393
-22.142908,8,608.728719
3.845832,8,608.754875
-91.128882,8,608.783222
-2.453573,8,608.809501
-110.542709,8,608.825058
-45.385119,8,608.847405
-110.163739,8,608.868507
-2.343351,8,608.897357
-156.780502,8,608.927556
2.022872,8,608.949062
-23.70937,8,608.980826
-118.310667,8,608.996359
-15.319453,8,609.015312
-96.833963,8,609.036689
-141.371452,8,609.051396
-42.810194,8,609.072371
6.443883,8,609.091935
1.579364,8,609.112923
-31.147799,8,609.134736
4.803847,8,609.149881
-23.033843,8,609.173117
4.859908,8,609.189592
-20.260178,8,609.210903
-5.178115,8,609.231472
-88.249142,8,609.242471
-63.515415,8,609.262874
-67.800716,8,609.27687
-60.989468,8,609.296284
-14.790364,8,609.317287
4.98363,8,609.330604
-51.747988,8,609.348226
5.962341,8,609.359224
-144.379417,8,609.377562
7.283682,8,609.398006
-11.33491,8,609.411005
-7.980805,8,609.435047
6.946944,8,609.448607
-86.398247,8,609.467282
-14.081337,8,609.485891
2.516029,8,609.499666
1.613755,8,609.517365
-77.71719,8,609.534366
4.942068,8,609.55212
-8.890648,8,609.571898
-104.477501,8,609.58653
-109.102209,8,609.608109
-16.490802,8,609.620819
-77.742674,8,609.639818
-71.770784,8,609.667462
-27.51221,8,609.685726
-2.095156,8,609.708275
3.889501,8,609.721976
-5.212675,8,609.739636
8.104853,8,609.759632
-30.339372,8,609.781086
-82.870529,8,609.800601
-45.05338,8,609.817921
-206.132587,8,609.848792
3.808631,8,609.876003
4.229147,8,609.900386
-24.992497,8,609.929696
4.971126,8,609.952246
-109.662579,8,609.981714
-63.885553,8,610.006271
-15.490421,8,610.041938
5.858493,8,610.078066
-19.9359,8,610.10398
-35.184216,8,610.124739
-0.292365,8,610.148489
-69.199172,8,610.163481
2.00043,8,610.187478
9.249744,8,610.207195
-30.293052,8,610.233721
-30.816277,8,610.257292
-18.258297,8,610.273949
-102.48105,8,610.298353
-48.993194,8,610.314917
-122.16531,8,610.344285
-27.105141,8,610.365641
2.807092,8,610.384563
-38.073102,8,610.418849
-67.129301,8,610.439812
-3.488846,8,610.458731
8.076274,8,610.482918
-5.99533,8,610.495677
-175.984214,8,610.519435
3.338865,8,610.531874
-14.491784,8,610.550665
-150.517234,8,610.567054
-44.760321,8,610.580908
-8.123659,8,610.598479
-60.201554,8,610.612475
-85.710765,8,610.632629
-85.943334,8,610.64882
-6.838462,8,610.664134
-6.482174,8,610.68871
-108.339104,8,610.706669
-77.847231,8,610.72493
-173.437843,8,610.742135
-18.847484,8,610.754823
-12.826482,8,610.760804
-41.789012,8,610.780877
-47.398643,8,610.793012
-22.523202,8,610.811211
-19.342378,8,610.829332
-39.324324,8,610.841438
-40.389544,8,610.857595
-24.941777,8,610.875494
-4.131602,8,610.896125
-3.135858,8,610.90555
-102.420264,8,610.923681
-18.298563,8,610.937679
6.399716,8,610.956642
0.681076,8,610.970391
-5.107093,8,610.996532
-74.149912,8,611.020747
-11.234235,8,611.038739
-100.239606,8,611.060437
-15.935769,8,611.077612
-73.806444,8,611.100977
-2.618373,8,611.129762
-29.927786,8,611.150799
-82.743942,8,611.172436
-135.358005,8,611.192168
-11.454977,8,611.207388
-76.274867,8,611.233039
-20.067751,8,611.249358
-129.881887,8,611.268357
-35.911018,8,611.287398
4.700957,8,611.302889
-68.441447,8,611.323053
-147.20495,8,611.339869
-8.403004,8,611.358649
-34.314623,8,611.382689
-47.981368,8,611.395491
-153.147589,8,611.415048
5.944568,8,611.427738
6.047493,8,611.451953
-69.052287,8,611.46767
-24.522686,8,611.4807
-44.350967,8,611.498338
-93.056303,8,611.510487
-4.035274,8,611.528653
-102.929295,8,611.546881
-28.042497,8,611.56432
-9.30312,8,611.586271
-7.500039,8,611.599551
-5.270231,8,611.622809
-122.454873,8,611.640015
-44.441236,8,611.651997
-0.763436,8,611.673015
-12.470514,8,611.686014
-34.205192,8,611.702014
-18.648832,8,611.719389
-76.959821,8,611.731391
-70.676577,8,611.748052
-8.138758,8,611.75937
-100.258375,8,611.780774
-24.947717,8,611.798317
-82.6858,8,611.810404
-21.967918,8,611.825712
-21.987106,8,611.841909
-44.964004,8,611.859908
2.831537,8,611.874909
-84.021869,8,611.889689
-67.043056,8,611.904784
-67.567707,8,611.91677
-20.701679,8,611.932698
-53.986614,8,611.949769
-78.340437,8,611.96411
6.642716,8,611.991929
3.386688,8,612.006474
-4.189661,8,612.022984
-80.578871,8,612.039078
-21.178016,8,612.051006
6.681562,8,612.067237
-33.103611,8,612.07879
-3.146582,8,612.094383
-35.211906,8,612.114086
-11.18722,8,612.126262
-66.406343,8,612.141775
-29.388696,8,612.152865
-16.720616,8,612.176134
-113.416171,8,612.194907
-112.096024,8,612.213887
-48.269084,8,612.23289
-83.733266,8,612.242886
-102.018131,8,612.25815
0.807741,8,612.276413
-14.307416,8,612.290478
-17.730894,8,612.306485
0.031474,8,612.321482
-145.113183,8,612.337251
-25.235593,8,612.352607
-14.280356,8,612.364452
-6.008103,8,612.38489
-88.432514,8,612.395525
-97.330418,8,612.416342
-17.393269,8,612.43581
-98.417068,8,612.448833
1.225545,8,612.463809
0.590194,8,612.476101
-13.188521,8,612.491759
-0.880038,8,612.507717
-19.597751,8,612.51883
-92.065596,8,612.536375
-75.936135,8,612.548048
5.91246,8,612.564918
-88.213093,8,612.586267
-29.996498,8,612.599181
-45.580929,8,612.616224
-1.521994,8,612.627738
12.779497,8,612.644355
-36.825566,8,612.66552
7.720338,8,612.67852
-120.740569,8,612.694518
-12.58397,8,612.70771
-18.944871,8,612.723912
-53.885302,8,612.739578
-2.769267,8,612.755841
-22.904725,8,612.775335
-44.342945,8,612.786053
-5.209748,8,612.801148
-28.760378,8,612.82005
-8.435512,8,612.831635
-32.297556,8,612.848342
-17.703926,8,612.863939
-35.854873,8,612.879784
-92.610414,8,612.895385
-19.799117,8,612.906487
7.044615,8,612.921359
-43.180991,8,612.933191
-65.514705,8,612.949193
-16.38044,8,612.971758
2.985976,8,612.98511
-102.507586,8,613.000608
6.283328,8,613.012522
-91.22403,8,613.027665
-31.56757,8,613.042499
-59.89458,8,613.053921
-12.217146,8,613.067611
-97.789969,8,613.08657
-57.892982,8,613.104744
-0.43312,8,613.126846
-17.793023,8,613.142074
-19.691461,8,613.165602
-16.738088,8,613.182285
-101.178607,8,613.209954
-5.715129,8,613.23215
-0.242663,8,613.245437
-238.747545,8,613.263587
-66.598218,8,613.275729
-1.344787,8,613.293031
-94.031398,8,613.312689
-19.340831,8,613.325314
-128.241614,8,613.340687
6.761995,8,613.357713
-38.354056,8,613.375944
-6.958683,8,613.400197
-56.534491,8,613.418657
-18.264663,8,613.436508
-68.52559,8,613.450762
-38.661206,8,613.470861
10.792836,8,613.491151
-4.430365,8,613.505381
-112.347277,8,613.523804
-34.685205,8,613.541197
-141.128842,8,613.5592
-2.564994,8,613.576667
4.850581,8,613.590587
-12.036491,8,613.615822
3.782396,8,613.628507
-49.928059,8,613.649604
-23.533056,8,613.667853
-60.133398,8,613.682349
-32.849128,8,613.700279
-53.60819,8,613.713063
-69.712405,8,613.73021
10.997551,8,613.747353
-17.99326,8,613.761297
-21.089124,8,613.783532
-5.145912,8,613.796579
-71.47406,8,613.814142
-45.207857,8,613.834858
10.286031,8,613.846789
-17.433605,8,613.865169
-91.422685,8,613.877609
-23.928284,8,613.897616
-38.023535,8,613.9146
-193.360505,8,613.926615
-51.934304,8,613.943598
-6.331827,8,613.955471
-218.376674,8,613.971229
-4.250248,8,613.986906
-47.177737,8,614.001058
-7.117104,8,614.019984
-9.917755,8,614.031149
-91.73,8,614.047353
-26.16125,8,614.061057
-38.606156,8,614.074346
-6.311489,8,614.093544
-41.834683,8,614.106636
-35.181502,8,614.12663
-20.201353,8,614.144011
2.525218,8,614.155756
-5.088956,8,614.171657
-184.885605,8,614.182553
4.162722,8,614.201649
-0.343033,8,614.222774
-56.926277,8,614.237957
-20.438955,8,614.254497
3.100212,8,614.26571
3.04439,8,614.28199
2.28114,8,614.297502
9.980456,8,614.30956
-14.181881,8,614.324726
-24.479294,8,614.340068
-25.864842,8,614.353674
-145.701087,8,614.370019
-75.922226,8,614.382622
-21.205286,8,614.404139
-42.671911,8,614.416928
-5.541057,8,614.431927
6.922417,8,614.450179
-92.190231,8,614.461719
-73.695712,8,614.477775
-63.980411,8,614.480569
-130.28942,8,614.497155
-8.578243,8,614.514186
-161.1601,8,614.53053
-1.868628,8,614.545491
-12.217364,8,614.545491
-43.066552,8,614.572499
-2.376187,8,614.590542
-12.25312,8,614.604597
-3.839059,8,614.620401
-79.131864,8,614.632184
-64.506076,8,614.647286
-2.870432,8,614.661482
-60.680867,8,614.674578
-146.858858,8,614.687575
-24.911485,8,614.697703
5.569546,8,614.71169
-31.998906,8,614.719688
1.951042,8,614.719688
-30.730232,8,614.753759
-41.210322,8,614.759507
-24.879355,8,614.767733
-16.245593,8,614.783491
-55.270366,8,614.80963
-79.611249,8,614.829303
-0.808038,8,614.832052
-44.473124,8,614.853482
-51.50229,8,614.868438
7.922482,8,614.878143
-29.202647,8,614.896764
1.959406,8,614.909727
-27.760829,8,614.923394
-3.66631,8,614.949085
4.612416,8,614.962013
3.4774,8,614.977097
-12.243545,8,614.989193
0.852418,8,614.998216
-7.511084,8,615.018601
1.946212,8,615.034813
-63.156677,8,615.046335
-15.550005,8,615.064188
-12.476947,8,615.079158
-61.944298,8,615.094074
-68.907305,8,615.101593
1.345688,8,615.131655
-9.825124,8,615.145644
5.639932,8,615.164978
-108.698224,8,615.181973
-42.912411,8,615.193973
-35.096524,8,615.20988
-83.872511,8,615.20988
-89.365717,8,615.225761
0.42847,8,615.259772
-190.612958,8,615.263066
-43.689001,8,615.287709
-79.789919,8,615.301694
2.592655,8,615.317748
-97.457805,8,615.34187
-58.466634,8,615.356226
-61.137728,8,615.362925
-5.564676,8,615.378625
2.420062,8,615.401464
-22.872943,8,615.415029
-75.869145,8,615.429771
-14.015757,8,615.444642
-71.861849,8,615.456956
-26.716101,8,615.463544
-42.888228,8,615.492685
5.273148,8,615.506389
-64.795005,8,615.51649
-5.315792,8,615.531312
-97.424234,8,615.548889
-40.3291,8,615.56294
-24.767162,8,615.57878
-16.310899,8,615.59444
6.041727,8,615.59444
-76.87515,8,615.623875
-147.646459,8,615.628115
-90.808009,8,615.641839
-13.906794,8,615.659937
1.496057,8,615.676127
8.56583,8,615.696134
-29.64864,8,615.718374
-22.74067,8,615.729501
-1.246043,8,615.735595
-51.316429,8,615.757255
-14.792938,8,615.767302
-38.255768,8,615.807573
-29.578044,8,615.821482
-8.676863,8,615.845601
-39.869317,8,615.859939
-16.228976,8,615.876588
-15.054417,8,615.893571
0.229693,8,615.91144
-11.134635,8,615.934225
-62.032931,8,615.948364
-45.861325,8,615.962645
-49.757867,8,615.970531
-53.390506,8,615.995595
3.493377,8,616.012623
6.620994,8,616.024733
-22.894572,8,616.044236
-118.796451,8,616.062321
-16.677854,8,616.076344
-33.427994,8,616.092486
-28.490161,8,616.096499
-17.698378,8,616.12485
1.579926,8,616.15111
-21.949878,8,616.164439
-50.459812,8,616.179772
-6.3228,8,616.188776
-9.662512,8,616.203941
4.262317,8,616.220025
5.895129,8,616.220025
1.916101,8,616.237835
-25.475004,8,616.263291
-16.15763,8,616.277205
-25.25441,8,616.282197
3.82485,8,616.295362
5.191429,8,616.315353
-80.122582,8,616.328782
-73.629379,8,616.346915
8.350281,8,616.363074
-59.994736,8,616.379779
-62.131511,8,616.39446
-15.6118,8,616.39543
1.354114,8,616.413448
-4.471216,8,616.430791
-16.882081,8,616.430791
-0.079471,8,616.44685
-189.402634,8,616.464724
-0.113776,8,616.48817
-6.143668,8,616.501159
-80.561955,8,616.514406
-32.450339,8,616.529519
10.016885,8,616.548033
-26.88676,8,616.562382
-100.666154,8,616.578234
-28.027011,8,616.578234
-167.978819,8,616.59873
-13.469609,8,616.613223
-2.89477,8,616.629934
-14.846034,8,616.641551
-14.955188,8,616.657526
-17.216766,8,616.675608
-8.489887,8,616.687106
6.824364,8,616.703314
0.841055,8,616.720509
-2.044916,8,616.731505
-126.57052,8,616.744462
-45.228156,8,616.755222
-20.666033,8,616.770723
2.550885,8,616.785092
-13.504036,8,616.795092
5.239023,8,616.809091
-183.175081,8,616.823288
-32.412903,8,616.837378
-89.088384,8,616.85473
-3.017245,8,616.864742
-23.034899,8,616.881862
-128.423278,8,616.891623
-49.952589,8,616.904859
-57.535265,8,616.918876
-85.813238,8,616.934845
-17.853639,8,616.949522
-31.699596,8,616.959054
-17.556864,8,616.974818
-7.257297,8,616.988807
-6.363333,8,617.004213
-5.767399,8,617.0201
-40.320284,8,617.036339
-5.063004,8,617.050884
9.132807,8,617.066606
-22.560667,8,617.078405
-21.784275,8,617.092453
-38.707989,8,617.102394
-20.86324,8,617.115922
5.229457,8,617.129039
-18.875889,8,617.148737
-5.019212,8,617.163297
0.149012,8,617.174835
-191.209692,8,617.190621
-3.752139,8,617.208407
-91.092562,8,617.223338
1.079597,8,617.240473
4.367735,8,617.258471
-14.355699,8,617.26647
-33.785973,8,617.280317
9.703923,8,617.303421
-0.539879,8,617.313556
-168.470547,8,617.330975
-37.869871,8,617.34715
-13.229534,8,617.359791
-22.029754,8,617.372923
-20.436765,8,617.378677
-102.206379,8,617.401886
4.751023,8,617.414054
5.320964,8,617.4304
-1.388344,8,617.4304
-57.676026,8,617.45476
-16.417982,8,617.460759
-4.908021,8,617.480745
-0.97463,8,617.499414
-89.858258,8,617.508417
-2.084127,8,617.514603
-46.905667,8,617.530612
-7.418072,8,617.530612
-107.645912,8,617.562268
-51.405376,8,617.56428
-179.880826,8,617.580047
-63.45778,8,617.596596
10.185592,8,617.620681
-42.72333,8,617.636291
-44.140238,8,617.6442
-39.615124,8,617.661566
2.804689,8,617.672702
-38.927036,8,617.687673
-175.274578,8,617.688673
-96.510986,8,617.713355
-132.206462,8,617.723277
-0.060714,8,617.73639
7.259237,8,617.754392
-56.07175,8,617.768522
6.643546,8,617.786852
8.08742,8,617.797865
-59.362747,8,617.797865
-76.274905,8,617.829821
-10.774414,8,617.831835
-14.434788,8,617.847856
-12.65923,8,617.86187
-21.424585,8,617.87783
-39.291939,8,617.901763
