#{"t_start": 1779523575.4009054, "env_id": "None"}
r,l,t
-31.161333,8,461.489228
2.378335,8,461.502224
-14.638995,8,461.514228
-15.397101,8,461.527666
4.855071,8,461.542888
-15.861661,8,461.555798
0.632265,8,461.570422
-34.382332,8,461.592206
-81.912492,8,461.609206
-24.810627,8,461.622207
1.365476,8,461.63621
-17.183813,8,461.651178
3.064464,8,461.668606
-22.753505,8,461.682224
-27.255696,8,461.704564
1.956184,8,461.718572
1.43259,8,461.735697
5.555698,8,461.74724
-17.482464,8,461.76564
4.967655,8,461.787488
-5.138529,8,461.810519
-33.9508,8,461.824295
-0.190127,8,461.836292
-21.085762,8,461.850738
-12.981972,8,461.868807
-2.31859,8,461.88226
-38.342722,8,461.896409
-21.205575,8,461.916692
2.890195,8,461.935168
-6.50557,8,461.953866
-4.997279,8,461.97103
-107.334476,8,461.983596
-17.662269,8,462.007475
-0.836492,8,462.024275
-37.758137,8,462.039361
0.169595,8,462.056358
-71.547384,8,462.07436
0.667391,8,462.087359
-2.266057,8,462.100359
-11.711346,8,462.113578
0.376242,8,462.130294
7.379789,8,462.146931
-32.482147,8,462.159929
-17.420935,8,462.174927
1.548482,8,462.200287
-1.031922,8,462.212576
-25.987593,8,462.227481
-86.151584,8,462.24093
-36.277115,8,462.259612
-8.17186,8,462.269897
-3.506703,8,462.283184
-2.987062,8,462.296907
-1.847944,8,462.315059
-97.933204,8,462.329093
-10.007036,8,462.344287
-21.170295,8,462.362524
-10.912597,8,462.377969
-7.132291,8,462.397657
-0.865107,8,462.411594
2.574558,8,462.426359
-86.008895,8,462.443851
-10.982849,8,462.45904
-10.937166,8,462.478403
-4.855433,8,462.4914
-66.522254,8,462.508329
0.05225,8,462.523505
1.333216,8,462.540475
-0.700578,8,462.552463
1.926266,8,462.575758
6.338628,8,462.594038
-2.55559,8,462.609231
-6.317815,8,462.619224
-1.674593,8,462.636583
-4.033099,8,462.650505
4.450885,8,462.662839
2.574879,8,462.676189
-45.461861,8,462.697191
-62.056268,8,462.711191
3.615308,8,462.721521
-44.95499,8,462.737115
8.474422,8,462.758041
7.461845,8,462.770043
-18.890131,8,462.791473
3.129094,8,462.808887
-18.791947,8,462.824876
4.796481,8,462.836398
1.962027,8,462.848724
-62.557901,8,462.864557
-48.407936,8,462.880763
3.486677,8,462.895485
-42.859959,8,462.914526
5.185836,8,462.928326
-2.167096,8,462.944412
-35.219384,8,462.972314
-32.320941,8,463.158458
3.152791,8,463.178277
-20.253207,8,463.227295
-6.795193,8,463.243738
-16.803073,8,463.261113
-19.181985,8,463.277274
-5.04096,8,463.294991
-1.304235,8,463.311527
-7.554697,8,463.333626
-1.217066,8,463.350561
-4.547616,8,463.370396
3.63294,8,463.38794
-33.903244,8,463.404585
-33.101767,8,463.439003
-1.06835,8,463.460582
-16.759006,8,463.476577
1.207932,8,463.496919
-3.226105,8,463.513535
-12.894925,8,463.535251
-84.127453,8,463.558376
-55.43926,8,463.575242
1.193883,8,463.593663
4.424739,8,463.614658
-34.538412,8,463.629153
-46.189203,8,463.655578
-41.087078,8,463.677372
1.945,8,463.699871
-3.856603,8,463.713868
-26.980827,8,463.725948
4.305098,8,463.737979
1.633341,8,463.757635
2.574994,8,463.775361
2.506943,8,463.786358
-86.814888,8,463.797318
-56.68258,8,463.811318
-14.895946,8,463.819662
5.932344,8,463.831686
-36.976441,8,463.842772
0.898471,8,463.866881
-0.600338,8,463.882825
1.887687,8,463.895228
-18.232991,8,463.908228
-19.53315,8,463.923232
-23.089779,8,463.933254
-39.838392,8,463.944017
-9.703618,8,463.956721
-65.633756,8,463.97134
-2.380084,8,463.982418
-31.63868,8,463.999529
7.972791,8,464.015277
-15.464337,8,464.032279
-16.631944,8,464.052273
2.834489,8,464.067229
-1.996727,8,464.079831
3.257261,8,464.09442
3.33747,8,464.112821
-57.889641,8,464.124122
-42.885169,8,464.133232
-13.148073,8,464.148784
-16.737888,8,464.160142
-15.347298,8,464.170141
0.825294,8,464.182013
5.23376,8,464.19569
2.548647,8,464.21359
-3.90222,8,464.226367
-23.936535,8,464.237524
-7.525299,8,464.252524
-20.307484,8,464.26398
4.544307,8,464.274417
-2.657933,8,464.286081
1.074081,8,464.300603
7.567743,8,464.314903
-6.634211,8,464.326822
-95.550257,8,464.335939
2.76757,8,464.349868
-84.776403,8,464.363865
6.077479,8,464.375146
6.03997,8,464.383541
-48.0547,8,464.396683
-5.764247,8,464.406715
-34.492217,8,464.416392
-6.252336,8,464.430419
6.351947,8,464.442652
-0.449339,8,464.453207
7.600451,8,464.462498
-16.813591,8,464.470498
5.541016,8,464.483117
-5.502011,8,464.495479
0.703321,8,464.509061
-19.744311,8,464.51899
-10.658875,8,464.538022
-0.728444,8,464.55024
-8.753726,8,464.561381
-7.825383,8,464.571297
-37.366177,8,464.584397
-0.558751,8,464.595389
-50.757061,8,464.605303
-2.062585,8,464.61941
-23.686706,8,464.642061
1.309528,8,464.654599
-15.556156,8,464.670672
-7.634602,8,464.681668
-10.65823,8,464.695751
-63.649423,8,464.705709
-10.87198,8,464.709392
-31.92502,8,464.72731
2.257739,8,464.7449
0.143237,8,464.755281
3.528279,8,464.75605
-25.533573,8,464.777236
-42.300704,8,464.790261
1.05168,8,464.799829
1.083064,8,464.810944
3.904643,8,464.827844
3.171737,8,464.845994
2.856502,8,464.856365
-7.455723,8,464.868896
-0.772069,8,464.880479
-11.022456,8,464.894476
-46.236837,8,464.905478
-20.369288,8,464.915176
3.053562,8,464.928334
9.072708,8,464.94102
-31.715072,8,464.950976
-12.502442,8,464.964734
2.795065,8,464.978635
-20.300254,8,464.994198
1.264388,8,465.005208
-46.612782,8,465.017198
-15.945126,8,465.029908
4.126544,8,465.04401
5.483507,8,465.055636
-0.978465,8,465.066642
-22.125507,8,465.084455
-2.994214,8,465.098016
-2.048867,8,465.10863
-8.355825,8,465.119629
-140.305032,8,465.12904
-37.105685,8,465.148351
-17.99859,8,465.160221
5.122351,8,465.17124
-0.729126,8,465.182253
-19.90992,8,465.200015
-15.392448,8,465.210578
-12.964154,8,465.220577
-1.679224,8,465.231798
-3.411277,8,465.244951
-6.900697,8,465.253949
0.873854,8,465.26457
-15.020079,8,465.276298
-2.277452,8,465.29497
3.607653,8,465.308671
-8.290192,8,465.321312
-8.491752,8,465.333334
0.749337,8,465.348335
3.771057,8,465.35967
-8.755774,8,465.371294
-31.104057,8,465.383299
2.381071,8,465.398299
-1.241744,8,465.412879
-5.478987,8,465.422298
-26.68192,8,465.434295
-3.216824,8,465.449303
2.614621,8,465.465614
-26.37557,8,465.47731
7.128612,8,465.48798
-65.913203,8,465.502993
3.133564,8,465.514744
-130.683889,8,465.530373
-89.388534,8,465.545007
-6.642448,8,465.560703
0.599809,8,465.571342
3.758689,8,465.582355
1.751042,8,465.593968
-14.910363,8,465.608696
-0.879084,8,465.630695
-19.737833,8,465.643695
4.159082,8,465.655694
3.349849,8,465.670699
-79.358279,8,465.682696
3.513488,8,465.696165
0.823167,8,465.707599
-5.120964,8,465.721909
-15.551013,8,465.731917
-12.215387,8,465.748946
-14.20094,8,465.761631
-3.49839,8,465.778632
-40.431992,8,465.792026
-18.195502,8,465.810621
-67.770181,8,465.822302
3.498684,8,465.839008
-31.318012,8,465.856647
-15.89877,8,465.868647
1.761452,8,465.881338
-11.996795,8,465.896339
-30.288396,8,465.908675
2.408057,8,465.919675
4.301967,8,465.933377
-43.746548,8,465.964751
-97.413368,8,465.985396
6.879597,8,466.00878
2.758103,8,466.024846
-1.301929,8,466.045143
2.748992,8,466.060917
-0.395962,8,466.082723
4.198962,8,466.098369
-4.199538,8,466.124373
-5.02881,8,466.141373
-1.462871,8,466.154544
-5.94862,8,466.167902
0.176395,8,466.186686
-18.105751,8,466.20108
-34.630513,8,466.213077
-18.66263,8,466.228664
5.126167,8,466.245499
-14.984888,8,466.257549
-0.911904,8,466.271348
4.370247,8,466.28314
-92.288933,8,466.302979
-89.009703,8,466.316793
0.324842,8,466.327978
-0.184746,8,466.341684
5.269038,8,466.359732
2.128395,8,466.371786
-17.511464,8,466.375545
4.935743,8,466.401856
3.789229,8,466.407392
-25.6741,8,466.423215
-0.353561,8,466.441075
-26.202283,8,466.453133
-10.809432,8,466.468982
-31.067541,8,466.4837
3.612423,8,466.495472
-4.825852,8,466.509393
4.688342,8,466.532515
0.940648,8,466.547516
-21.430047,8,466.562122
-21.477972,8,466.576947
-7.68866,8,466.596536
4.051521,8,466.607399
-7.009915,8,466.619399
-46.251263,8,466.631307
-10.557758,8,466.649307
-0.805546,8,466.662306
1.030024,8,466.673306
2.372343,8,466.684305
-1.025491,8,466.744993
-79.026674,8,466.757996
2.051266,8,466.766993
-20.069547,8,466.77628
-7.87824,8,466.795993
-2.411127,8,466.806675
-68.030689,8,466.81968
-35.570752,8,466.832458
3.330884,8,466.84903
-0.999373,8,466.864847
3.201763,8,466.875852
-35.67257,8,466.885851
-16.864245,8,466.904706
1.33061,8,466.916604
-45.825569,8,466.928885
-17.591775,8,466.943047
8.247846,8,466.960143
-18.029004,8,466.983454
-76.954362,8,466.997056
-0.804024,8,467.008675
2.912889,8,467.023358
-32.965486,8,467.034358
-27.427861,8,467.049011
-51.930527,8,467.059684
4.690794,8,467.07468
-5.364418,8,467.091684
-9.780048,8,467.102683
-17.974829,8,467.11414
-44.704956,8,467.12834
-103.771533,8,467.143961
-4.757972,8,467.15566
-108.440553,8,467.166659
-0.015858,8,467.181097
1.701914,8,467.195484
-14.524344,8,467.207636
-24.080369,8,467.218634
0.967584,8,467.233344
1.326899,8,467.244977
-19.994771,8,467.258057
-69.826887,8,467.267052
-137.771607,8,467.282359
1.588731,8,467.293016
5.73391,8,467.316663
-22.431879,8,467.327365
-19.653196,8,467.34187
-17.972794,8,467.356167
-1.120295,8,467.368173
-7.198796,8,467.380476
-3.216801,8,467.397479
3.928386,8,467.40848
-21.787979,8,467.41748
-19.520235,8,467.432477
1.699869,8,467.449093
-0.692288,8,467.461746
3.317265,8,467.478425
-1.18696,8,467.490081
9.944823,8,467.505731
-57.036678,8,467.517735
-19.898306,8,467.538185
5.112913,8,467.558615
-70.011326,8,467.576316
7.59958,8,467.588313
1.736199,8,467.598313
-18.673143,8,467.607971
0.445236,8,467.624367
6.232217,8,467.643037
-1.966371,8,467.655647
5.173115,8,467.671348
-1.2221,8,467.690063
-16.126599,8,467.702064
-21.645387,8,467.7147
-4.496237,8,467.729827
-22.919556,8,467.743825
-19.927513,8,467.759932
-36.184544,8,467.772378
3.346644,8,467.784378
-39.391307,8,467.799125
-4.212642,8,467.814127
-61.657317,8,467.831163
3.897973,8,467.846433
-0.77233,8,467.862454
-4.315613,8,467.877119
-7.482426,8,467.889076
-2.366962,8,467.901086
-3.86325,8,467.918344
-6.14198,8,467.932366
-3.45022,8,467.945121
-0.930623,8,467.95712
4.936561,8,467.976044
-16.338857,8,467.986338
-46.921205,8,467.997781
-17.065144,8,468.010413
0.827802,8,468.030487
-17.933368,8,468.044089
7.416542,8,468.056868
2.397311,8,468.068858
9.280863,8,468.088167
-19.066094,8,468.100137
-60.503749,8,468.110983
-5.250137,8,468.122558
3.325287,8,468.136824
-15.146697,8,468.146903
2.645395,8,468.159902
3.376225,8,468.174903
-0.913166,8,468.203161
-12.033592,8,468.218509
-5.37073,8,468.236871
-22.922991,8,468.250315
-16.984683,8,468.26626
3.589991,8,468.281499
-6.454869,8,468.296496
-17.61003,8,468.314294
-2.703513,8,468.33137
3.676606,8,468.344715
-26.080589,8,468.357694
-20.033875,8,468.373466
1.761159,8,468.393628
-19.316022,8,468.411628
-18.511884,8,468.429026
-17.570575,8,468.443033
-6.028306,8,468.462726
-64.524894,8,468.477391
4.5263,8,468.495454
-48.080521,8,468.513131
-18.630919,8,468.54094
-24.263315,8,468.558193
-113.359071,8,468.577542
3.841833,8,468.599604
-0.563238,8,468.626401
2.462779,8,468.657601
-6.022733,8,468.678778
5.92317,8,468.701975
-19.791333,8,468.725328
7.467603,8,468.740058
-56.897891,8,468.763299
0.555101,8,468.783678
3.74823,8,468.802802
-15.088741,8,468.820298
-9.745561,8,468.834373
-42.596137,8,468.847374
-102.023346,8,468.874419
-33.079816,8,468.887211
-34.033412,8,468.908659
-1.944223,8,468.923405
10.28083,8,468.942076
-1.781118,8,468.959176
2.594359,8,468.974363
5.819186,8,468.992068
-59.223588,8,469.008726
2.418968,8,469.022401
3.619939,8,469.034845
-115.678072,8,469.047117
2.09411,8,469.064782
-178.181358,8,469.079144
3.149433,8,469.10332
-15.752218,8,469.118723
-5.904938,8,469.135129
3.232617,8,469.149135
-42.896106,8,469.161127
4.321136,8,469.175129
3.727501,8,469.193298
-14.067415,8,469.213086
-0.035326,8,469.228508
-2.064744,8,469.243669
-5.600757,8,469.260666
1.754816,8,469.275839
0.825061,8,469.290057
-105.484601,8,469.308237
-2.382221,8,469.330912
-9.293241,8,469.347094
6.699911,8,469.363758
-60.431093,8,469.380422
-8.982975,8,469.400421
-0.09031,8,469.413702
-20.587371,8,469.436352
-9.495796,8,469.459939
-38.644983,8,469.47545
0.020261,8,469.487445
0.88458,8,469.500448
-21.427458,8,469.517068
-27.063954,8,469.53806
-1.986811,8,469.551069
-3.66527,8,469.562754
0.026367,8,469.578423
-20.771397,8,469.606423
0.840774,8,469.622426
-1.528277,8,469.637438
-4.170702,8,469.663489
-23.248757,8,469.681493
1.741273,8,469.696494
-24.961738,8,469.708327
4.37714,8,469.720381
-2.196483,8,469.742885
-7.533204,8,469.754444
-91.00319,8,469.762774
3.458994,8,469.782135
2.487292,8,469.791698
-46.473937,8,469.80969
-13.779086,8,469.819727
-19.613008,8,469.834285
5.059822,8,469.850422
-38.053756,8,469.863493
-20.880886,8,469.874792
-46.608767,8,469.888936
1.624993,8,469.909289
-67.759295,8,469.918838
-9.347288,8,469.922939
-29.64102,8,469.940983
1.308201,8,469.955043
-0.810664,8,469.965093
-6.046888,8,469.97488
-18.90172,8,469.988757
3.2505,8,470.000321
-14.222345,8,470.014052
-6.225524,8,470.024565
2.689796,8,470.034038
-87.208665,8,470.048206
-1.761715,8,471.469342
-23.837854,8,471.476313
-20.64828,8,471.489688
7.308951,8,471.500728
0.560836,8,471.507778
-1.641536,8,471.521005
-1.281408,8,471.53194
-9.759917,8,471.545723
-9.398589,8,471.553474
-14.066702,8,471.560771
-61.637255,8,471.575319
-5.27852,8,471.588427
3.108691,8,471.60307
5.469704,8,471.614831
-17.222673,8,471.626328
-64.860012,8,471.639688
-2.515022,8,471.649704
-9.434123,8,471.657702
11.582377,8,471.676668
-7.563651,8,471.687342
1.253531,8,471.697099
-0.150007,8,471.707127
2.567816,8,471.712892
-21.389053,8,471.728672
1.999829,8,471.736706
0.865938,8,471.755441
-60.677901,8,471.760151
0.688072,8,471.781113
8.151101,8,471.787163
13.268324,8,471.797401
3.710831,8,471.808253
-23.790676,8,471.823233
-33.005049,8,471.83328
-0.218444,8,471.842923
-33.220271,8,471.852965
4.423211,8,471.865411
5.963224,8,471.875452
-4.304991,8,471.892751
-7.750452,8,471.904781
0.788882,8,471.918524
-125.602978,8,471.926553
3.211735,8,471.936335
-16.427954,8,471.946388
0.722309,8,471.959173
-32.590327,8,471.966211
3.644023,8,471.974246
-22.422526,8,471.984031
-0.354139,8,471.997715
-18.980327,8,472.009997
-5.852072,8,472.013747
2.201462,8,472.031632
-23.762338,8,472.047599
-1.575984,8,472.053607
-4.666586,8,472.065819
-2.32266,8,472.075371
-31.563711,8,472.085729
-6.249568,8,472.095297
-2.082939,8,472.105375
-20.502088,8,472.109644
-47.813784,8,472.131277
-9.04443,8,472.143067
-32.819085,8,472.151105
-152.733128,8,472.164913
-41.813739,8,472.171801
-21.947467,8,472.186671
-60.084653,8,472.196881
-20.318568,8,472.206843
-16.086287,8,472.215907
0.680649,8,472.221943
-22.830636,8,472.239693
-56.404647,8,472.249449
-16.079823,8,472.262598
-21.896871,8,472.2731
1.072815,8,472.280617
3.622428,8,472.290642
-12.218914,8,472.306389
3.264056,8,472.320185
-4.662807,8,472.339409
-10.659096,8,472.351472
4.439117,8,472.365124
-9.065133,8,472.376932
-0.455549,8,472.385
-103.892319,8,472.395985
4.380766,8,472.408308
-9.482689,8,472.416347
-45.192159,8,472.426393
0.681752,8,472.439075
-3.171463,8,472.45582
5.315225,8,472.463804
-2.818609,8,472.475019
-71.530445,8,472.483066
-17.589873,8,472.495149
-2.303304,8,472.504473
-60.812866,8,472.510506
8.912744,8,472.510506
-18.81691,8,472.534429
-36.126156,8,472.541701
2.392311,8,472.541701
4.108273,8,472.563645
-5.983181,8,472.573627
-56.143082,8,472.591588
6.459662,8,472.601627
0.26093,8,472.611414
-27.26206,8,472.625223
-5.496334,8,472.627233
-18.837011,8,472.646237
3.528775,8,472.662668
6.019538,8,472.673033
-110.714154,8,472.673033
0.244289,8,472.693991
4.635915,8,472.701073
-0.015758,8,472.707945
-40.696398,8,472.72298
-28.677326,8,472.73637
-27.919687,8,472.748255
-20.479586,8,472.759998
5.481544,8,472.774994
-17.20411,8,472.784019
5.02279,8,472.795814
-17.398144,8,472.809139
-3.115857,8,472.825253
-69.332221,8,472.838934
4.589668,8,472.853987
-97.049733,8,472.866885
8.047571,8,472.878922
-20.844346,8,472.904043
0.230084,8,472.931554
-20.178832,8,472.946568
-25.748529,8,472.95785
1.677021,8,472.968846
-12.712872,8,472.980514
-3.316979,8,473.000137
3.659492,8,473.012829
-50.773729,8,473.025503
-27.894392,8,473.044503
-2.165484,8,473.246789
-19.437832,8,473.263844
-17.495226,8,473.289136
-15.622201,8,473.303134
-25.521466,8,473.31988
4.485507,8,473.347562
-5.466983,8,473.36462
3.605879,8,473.379187
4.129062,8,473.411893
-41.653824,8,473.448053
-12.48109,8,473.470277
6.995103,8,473.489059
-17.446303,8,473.518821
2.844896,8,473.54045
-29.267552,8,473.562346
-13.178724,8,473.591047
-51.621727,8,473.623894
-13.181386,8,473.644255
-1.739644,8,473.664848
4.001094,8,473.68892
6.017665,8,473.724306
-56.748293,8,473.741002
-20.323465,8,473.760105
-6.69633,8,473.775918
0.82031,8,473.797723
3.862115,8,473.81759
-6.424444,8,473.839729
-13.407987,8,473.861619
0.102096,8,473.885992
3.194996,8,473.900358
-16.657115,8,473.916688
-6.13839,8,473.931164
-71.505103,8,473.951677
9.376813,8,473.964396
-20.486532,8,473.978004
-32.990781,8,473.989528
-0.894453,8,474.007347
-1.347029,8,474.015407
6.997015,8,474.025979
7.460598,8,474.042226
0.343687,8,474.07125
-11.279887,8,474.086176
-67.99736,8,474.098897
-18.844302,8,474.1118
1.335168,8,474.128982
-47.074093,8,474.142793
6.187831,8,474.154845
1.506694,8,474.173799
-69.467067,8,474.191988
-0.456099,8,474.205779
1.478417,8,474.223712
0.945556,8,474.244403
-1.683023,8,474.296179
-17.776825,8,474.313822
0.47484,8,474.331819
-0.46944,8,474.349092
-93.501279,8,474.372097
-118.41848,8,474.400096
1.67433,8,474.426425
-106.764864,8,474.449128
1.389755,8,474.479449
-52.510406,8,474.504863
-0.830693,8,474.524696
-164.135282,8,474.543085
-19.682623,8,474.564809
-90.719566,8,474.586494
4.037582,8,474.609814
2.936072,8,474.623553
-32.032426,8,474.643188
0.732225,8,474.656859
-0.850803,8,474.672675
-3.473446,8,474.697172
-7.26352,8,474.748176
-21.054586,8,474.765841
-18.62879,8,474.780584
-15.718575,8,474.797163
0.707341,8,474.814165
6.303993,8,474.839092
0.278755,8,474.8521
5.013353,8,474.868893
-14.029356,8,474.885587
-15.688269,8,474.899205
-6.495363,8,474.911887
-0.645493,8,474.926895
-16.515453,8,474.942227
-44.128059,8,474.959895
-44.873169,8,474.972569
-7.542506,8,474.984668
2.584066,8,475.000244
-15.964058,8,475.014938
-4.718951,8,475.031949
10.571982,8,475.046265
-20.479877,8,475.065908
5.820964,8,475.077488
4.659424,8,475.089145
5.67508,8,475.101233
-13.659529,8,475.126653
-1.783094,8,475.138563
-20.969171,8,475.150654
-18.881021,8,475.166648
-3.803962,8,475.182109
-2.573659,8,475.195141
-22.300243,8,475.213299
1.54997,8,475.228462
-3.168784,8,475.243457
-29.078816,8,475.253542
1.460301,8,475.264884
-5.535174,8,475.281541
-40.491977,8,475.295199
-73.556706,8,475.304938
1.628026,8,475.315953
6.709431,8,475.327559
-18.388804,8,475.341285
-111.965526,8,475.350292
-15.553761,8,475.363287
-0.175845,8,475.395219
-15.742699,8,475.411973
-51.348377,8,475.42462
-15.086157,8,475.439395
-1.557185,8,475.452384
-20.833633,8,475.467943
-0.059043,8,475.480516
-26.450489,8,475.49716
4.085578,8,475.510018
-21.688544,8,475.524648
-24.682134,8,475.538281
-9.908331,8,475.55129
6.802752,8,475.566933
-4.320574,8,475.581938
-5.462699,8,475.592293
-18.11578,8,475.607862
-42.418038,8,475.622455
5.556539,8,475.636457
-98.347254,8,475.649281
-15.552789,8,475.661889
-26.27561,8,475.672623
-19.077571,8,475.684618
-4.216449,8,475.694622
-6.755275,8,475.710223
-19.109005,8,475.718224
-18.333628,8,475.74084
-37.006879,8,475.753842
-24.395141,8,475.762847
-24.317144,8,475.772844
4.139265,8,475.785858
-6.977908,8,475.799856
-1.848081,8,475.810946
-14.289501,8,475.819955
-86.733755,8,475.841173
6.90924,8,475.854826
-6.970237,8,475.868834
1.818064,8,475.884332
-25.343773,8,475.911182
-20.892286,8,475.928879
-111.059618,8,475.950177
-18.600589,8,475.965822
-26.018657,8,475.986508
1.397667,8,475.999178
-31.94464,8,476.011178
5.090282,8,476.024037
3.856331,8,476.046679
-74.496029,8,476.058866
-2.144093,8,476.070866
-3.954391,8,476.083653
-37.608393,8,476.102356
-2.667778,8,476.174598
-21.152762,8,476.195308
-3.911649,8,476.20946
-30.158533,8,476.228459
-16.150592,8,476.24246
-16.91908,8,476.260092
0.578933,8,476.282513
-4.340378,8,476.371538
-69.840973,8,476.38924
3.843119,8,476.405885
0.570446,8,476.417892
3.373906,8,476.435569
1.260556,8,476.452271
8.150239,8,476.463992
-63.690269,8,476.475667
4.347631,8,476.499222
-1.702331,8,476.51284
-2.853247,8,476.530552
-15.467065,8,476.544229
-8.972397,8,476.564907
-0.3096,8,476.57756
-5.886899,8,476.589221
-95.156075,8,476.60022
-19.463965,8,476.623593
-28.218006,8,476.638215
4.072008,8,476.660223
-47.82015,8,476.673898
-9.062372,8,476.691233
-3.233297,8,476.705865
6.214384,8,476.725569
-63.737618,8,476.740255
-7.701612,8,476.758252
7.278745,8,476.77553
-25.847378,8,476.790233
-5.4366,8,476.803231
5.11114,8,476.825665
-25.342092,8,476.838336
-8.385128,8,476.858036
0.766298,8,476.872039
-17.25425,8,476.889399
2.257005,8,476.916328
0.410824,8,476.949338
-27.536624,8,476.970368
-28.778678,8,476.991228
-1.267148,8,477.011899
-184.322271,8,477.029537
-40.658275,8,477.049146
-0.017172,8,477.068147
-22.1748,8,477.081148
-15.256636,8,477.093148
-36.334648,8,477.109868
3.321244,8,477.123551
-7.393364,8,477.133555
-25.042487,8,477.149165
-14.114878,8,477.161903
2.625332,8,477.178555
-22.146986,8,477.188229
-6.76203,8,477.199245
-22.063641,8,477.209873
-19.434256,8,477.224562
-21.254006,8,477.234561
-73.594015,8,477.245153
-20.013651,8,477.26688
4.332074,8,477.285567
-19.048593,8,477.297225
4.454055,8,477.308223
-30.151985,8,477.319223
-23.595231,8,477.332546
2.240368,8,477.348331
7.221665,8,477.361924
5.532456,8,477.375549
1.991328,8,477.402218
-24.030556,8,477.415904
-1.960357,8,477.430899
0.362448,8,477.445562
5.467345,8,477.472621
3.243811,8,477.484622
-19.145432,8,477.502235
-43.221665,8,477.512242
-5.874719,8,477.528232
-7.576206,8,477.541259
6.211876,8,477.553255
3.316123,8,477.56496
-17.223651,8,477.581647
-20.459321,8,477.596263
-0.878595,8,477.611978
0.153502,8,477.623629
-33.572689,8,477.646634
2.494335,8,477.657944
2.122321,8,477.668944
4.285994,8,477.680619
4.956634,8,477.69627
-43.619703,8,477.711917
7.364558,8,477.72661
-16.757135,8,477.735612
-2.763498,8,477.750619
-25.360895,8,477.761607
-16.716064,8,477.772586
-2.528136,8,477.781593
-37.025521,8,477.798171
10.217423,8,477.814877
-47.621695,8,477.829534
-1.140112,8,477.840533
-7.888275,8,477.854553
-17.250752,8,477.866552
-19.566885,8,477.87724
-64.564695,8,477.88911
-0.338795,8,477.902209
-17.688998,8,477.914879
-4.07001,8,477.928581
-14.201801,8,477.946207
-36.744762,8,477.962887
1.017645,8,477.98158
-11.143783,8,477.996268
5.34748,8,478.011016
-65.606232,8,478.029656
1.695918,8,478.049283
0.45816,8,478.062919
-24.971152,8,478.076921
0.36389,8,478.090521
4.531963,8,478.102518
-34.202001,8,478.113588
6.303268,8,478.126033
-21.593253,8,478.140229
4.457328,8,478.150227
-36.420802,8,478.172599
-2.03885,8,478.185671
-40.915664,8,478.205349
2.010838,8,478.218363
-20.752743,8,478.230179
-9.439409,8,478.240888
-0.761796,8,478.258885
-37.672441,8,478.27834
-24.501931,8,478.290539
1.72036,8,478.303531
-13.56802,8,478.319732
-15.283098,8,478.323776
-5.457482,8,478.353598
-21.174521,8,478.365038
-37.168961,8,478.378261
-22.502075,8,478.389759
2.55461,8,478.406418
5.51592,8,478.423082
-34.764665,8,478.448109
2.86701,8,478.457197
3.98777,8,478.463759
-1.867551,8,478.489739
-7.891332,8,478.497144
-6.875398,8,478.523086
-3.051155,8,478.53867
-11.382767,8,478.55959
-2.523587,8,478.577295
-12.190169,8,478.598217
-16.706052,8,478.612506
-1.228923,8,478.626506
-9.990248,8,478.650313
2.846541,8,478.66616
-1.693064,8,478.685928
-14.58371,8,478.715918
4.019531,8,478.731914
1.008417,8,478.746914
1.462689,8,478.765075
0.025579,8,478.788149
-36.857738,8,478.810149
-39.407458,8,478.831149
-40.41585,8,478.84815
0.381955,8,478.862883
2.735897,8,478.882565
1.984928,8,478.897238
-73.117788,8,478.907928
-4.528181,8,478.919927
-12.457222,8,478.939274
0.686259,8,478.952279
-65.15281,8,478.962269
-10.82223,8,478.971268
-4.863728,8,478.995271
-48.017703,8,479.008915
-113.056725,8,479.01994
-27.05275,8,479.03116
-36.236827,8,479.050417
-22.072736,8,479.061404
-4.493876,8,479.071404
-18.068951,8,479.082684
-2.400828,8,479.09695
-3.249882,8,479.108762
-10.013328,8,479.119762
3.488779,8,479.132588
-65.392444,8,479.160497
1.81707,8,479.1724
-94.337438,8,479.183486
-0.917199,8,479.194917
-28.125548,8,479.209161
5.109063,8,479.220131
3.109316,8,479.232634
-58.863724,8,479.244132
6.210039,8,479.261141
-2.983524,8,479.278132
-2.168227,8,479.288764
-36.554362,8,479.297879
-17.571955,8,479.312212
-34.243881,8,479.328554
3.731381,8,479.339162
-17.9113,8,479.354861
-7.783527,8,479.372573
-9.856071,8,479.38158
-15.00455,8,479.39558
3.702801,8,479.404917
0.349381,8,479.417927
-2.258813,8,479.42967
-20.983892,8,479.440324
-12.24739,8,479.451233
-2.566533,8,479.465009
3.274418,8,479.481122
-29.822677,8,479.491123
5.581095,8,479.505001
-14.411814,8,479.520012
0.765777,8,479.531607
-6.593995,8,479.542253
0.073098,8,479.551251
-2.879212,8,479.568
-21.505081,8,479.581247
-40.356175,8,479.594194
-20.766616,8,479.609174
2.150312,8,479.622618
-80.665499,8,479.631623
-3.740639,8,479.648256
5.211033,8,479.658916
4.81529,8,479.671565
0.232921,8,479.680572
0.094169,8,479.690212
1.891584,8,479.702212
3.63468,8,479.720298
-4.822448,8,479.734282
3.398707,8,479.748413
-18.186209,8,479.761925
-0.632759,8,479.778921
-4.480398,8,479.793919
-12.507223,8,479.814921
-9.155678,8,479.83392
-9.695477,8,479.853246
-23.243732,8,479.866093
4.277039,8,479.877598
3.610719,8,479.892281
-20.655497,8,479.907936
